"CustomerID","Title","CreditCardType","Occupation","Gender","Age","Location","MotorInsurance","MotorValue","MotorType","HealthInsurance","HealthType","HealthDependentsAdults","HealthDependentsKids","TravelInsurance","TravelType","PrefChannel","CardHolder","Married","AgeBuckets","MotorValueBuckets","MotorFlag","MotorLevel","HealthFlag","HealthLevel","TravelFlag","TravelLevel","Instances","customerValue","SalaryIndicator","FamilyIndicator","cluster"
2209,"Mr.","Visa","Demographic economist","male",52,"Urban","Yes",37782,"Single","Yes","Level2","1","3","No","0","Phone","Yes","Yes",">50","high",1,3,1,2,0,0,2,5,"med","Big family",3
2210,"Ms.","Visa","Fashion designer","female",20,"Rural","Yes",28814,"Single","No","0","No HI","No HI","No","0","Email","Yes","No","<=35","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",2
2211,"Mrs.","Visa","Dental surgeon","female",48,"Urban","Yes",32297,"Single","Yes","Level3","1","2","Yes","Standard","Email","Yes","Yes","36-50","high",1,3,1,3,1,2,3,8,"high","Big family",3
2212,"Mr.","No Card","Compliance officer","male",50,"Urban","No",NA,"No MotorInsurance","Yes","Level2","0","3","Yes","Standard","Email","No","Yes","36-50","0",0,0,1,2,1,2,2,4,"med","Big family",1
2213,"Mr.","Visa","Harbor pilot","male",45,"Rural","Yes",15695,"Single","Yes","Level3","0","3","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,3,0,0,2,5,"med","Big family",1
2214,"Ms.","AMEX",NA,"female",22,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Standard","SMS","Yes","No","<=35","0",0,0,0,0,1,2,1,2,"low","No Health Insurance",2
2216,"Mr.","No Card","Central office installer","male",53,"Rural","Yes",12471,"Single","Yes","Level1","1","3","No","0","Phone","No","Yes",">50","low",1,1,1,1,0,0,2,2,"low","Big family",1
2217,"Mr.","AMEX","Community health educator","male",22,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Backpacker","SMS","Yes","No","<=35","0",0,0,0,0,1,1,1,1,"low","No Health Insurance",2
2219,"Ms.","Visa","Vending machine technician","female",49,"Urban","Yes",7439,"Single","No","0","No HI","No HI","No","0","SMS","Yes","No","36-50","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",1
2221,"Mr.","No Card",NA,"male",19,"Rural","Yes",33432,"Bundle","No","0","No HI","No HI","Yes","Business","Email","No","No","<=35","high",1,3,0,0,1,3,2,6,"med","No Health Insurance",2
2222,"Ms.","No Card","Orthopedic nurse","female",42,"Urban","Yes",35741,"Single","Yes","Level2","1","3","No","0","Email","No","No","36-50","high",1,3,1,2,0,0,2,5,"med","Big family",3
2223,"Mr.","AMEX",NA,"male",43,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Backpacker","Email","Yes","No","36-50","0",0,0,0,0,1,1,1,1,"low","No Health Insurance",1
2224,"Ms.","Visa","Tamping equipment operator","female",45,"Rural","Yes",37581,"Single","Yes","Level3","0","2","No","0","Email","Yes","No","36-50","high",1,3,1,3,0,0,2,6,"med","nuclear family",3
2225,"Ms.","Visa",NA,"female",73,"Urban","Yes",27724,"Bundle","Yes","Level3","1","0","No","0","Phone","Yes","No",">50","medium",1,2,1,3,0,0,2,5,"med","nuclear family",3
2226,"Ms.","AMEX","Dental medicine doctor","female",41,"Urban","Yes",38256,"Single","No","0","No HI","No HI","Yes","Senior","Email","Yes","No","36-50","high",1,3,0,0,1,2,2,5,"med","No Health Insurance",3
2227,"Mrs.","Visa",NA,"female",47,"Urban","Yes",31499,"Single","Yes","Level3","1","3","Yes","Business","Email","Yes","Yes","36-50","medium",1,2,1,3,1,3,3,8,"high","Big family",3
2228,"Mr.","AMEX","Power tool repairer","male",21,"Urban","Yes",4975,"Bundle","No","0","No HI","No HI","No","0","SMS","Yes","No","<=35","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",2
2229,"Ms.","AMEX","Legal investigator","female",58,"Urban","Yes",27574,"Single","Yes","Level1","0","0","Yes","Standard","Email","Yes","No",">50","medium",1,2,1,1,1,2,3,5,"med","single",3
2230,"Ms.","Visa",NA,"female",46,"Urban","Yes",32156,"Single","Yes","Level2","1","2","No","0","Email","Yes","No","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",3
2231,"Mr.","AMEX","Broker","male",45,"Urban","Yes",26118,"Single","Yes","Level1","0","2","No","0","Email","Yes","Yes","36-50","medium",1,2,1,1,0,0,2,3,"low","nuclear family",3
2233,"Mrs.","Visa",NA,"female",48,"Urban","Yes",38256,"Single","Yes","Level2","2","3","Yes","Premium","Email","Yes","Yes","36-50","high",1,3,1,2,1,3,3,8,"high","Big family",3
2234,"Mr.","AMEX","Typesetting machine operator","male",49,"Urban","Yes",35670,"Single","No","0","No HI","No HI","Yes","Business","Email","Yes","No","36-50","high",1,3,0,0,1,3,2,6,"med","No Health Insurance",3
2235,"Mr.","AMEX",NA,"male",54,"Rural","Yes",16295,"Bundle","Yes","Level2","0","3","No","0","Email","Yes","Yes",">50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
2236,"Mr.","AMEX","Policy analyst","male",53,"Rural","Yes",16468,"Single","No","0","No HI","No HI","Yes","Premium","Phone","Yes","No",">50","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",1
2237,"Mr.","AMEX","Keying machine operator","male",53,"Rural","Yes",16968,"Single","Yes","Level1","1","3","No","0","Phone","Yes","Yes",">50","medium",1,2,1,1,0,0,2,3,"low","Big family",1
2238,"Ms.","AMEX","Automated systems librarian","female",71,"Rural","No",NA,"No MotorInsurance","Yes","Level2","0","0","Yes","Senior","Phone","Yes","No",">50","0",0,0,1,2,1,2,2,4,"med","single",1
2239,"Mr.","Visa",NA,"male",49,"Urban","Yes",33785,"Single","Yes","Level2","2","2","Yes","Premium","SMS","Yes","Yes","36-50","high",1,3,1,2,1,3,3,8,"high","Big family",3
2240,"Mr.","AMEX",NA,"male",67,"Rural","No",NA,"No MotorInsurance","Yes","Level2","1","0","No","0","Phone","Yes","No",">50","0",0,0,1,2,0,0,1,2,"low","nuclear family",1
2243,"Ms.","Visa","Telephone station installer","female",20,"Urban","Yes",5077,"Bundle","No","0","No HI","No HI","Yes","Premium","Phone","Yes","No","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
2244,"Mr.","AMEX",NA,"male",50,"Rural","Yes",30885,"Single","Yes","Level1","1","2","Yes","Premium","Phone","Yes","Yes","36-50","medium",1,2,1,1,1,3,3,6,"med","Big family",3
2245,"Mr.","AMEX",NA,"male",46,"Urban","Yes",34262,"Single","Yes","Level2","1","2","Yes","Premium","Email","Yes","Yes","36-50","high",1,3,1,2,1,3,3,8,"high","Big family",3
2246,"Mr.","Visa",NA,"male",55,"Rural","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Business","Email","Yes","No",">50","0",0,0,0,0,1,3,1,3,"low","No Health Insurance",1
2247,"Mrs.","Visa","Optometry doctor","female",23,"Urban","No",NA,"No MotorInsurance","Yes","Level3","1","0","Yes","Standard","SMS","Yes","Yes","<=35","0",0,0,1,3,1,2,2,5,"med","nuclear family",2
2248,"Mrs.","Visa","Safety specialist","female",20,"Urban","Yes",20566,"Bundle","No","0","No HI","No HI","Yes","Backpacker","Email","Yes","Yes","<=35","medium",1,2,0,0,1,1,2,3,"low","No Health Insurance",2
2250,"Mr.","No Card","HIV/AIDS nurse","male",42,"Urban","Yes",38256,"Single","Yes","Level3","1","2","Yes","Business","Phone","No","Yes","36-50","high",1,3,1,3,1,3,3,9,"high","Big family",3
2251,"Ms.","AMEX","Sports trainer","female",53,"Rural","No",NA,"No MotorInsurance","Yes","Level1","1","2","No","0","Phone","Yes","No",">50","0",0,0,1,1,0,0,1,1,"low","Big family",1
2252,"Mrs.","Visa","Power tool repairer","female",49,"Rural","No",NA,"No MotorInsurance","No","0","No HI","No HI","No","0","Email","Yes","Yes","36-50","0",0,0,0,0,0,0,0,0,"noClue","No Health Insurance",1
2253,"Mrs.","Visa","Marshal","female",44,"Urban","Yes",11626,"Single","Yes","Level1","1","3","No","0","Email","Yes","Yes","36-50","low",1,1,1,1,0,0,2,2,"low","Big family",1
2254,"Mr.","No Card","Typesetting machine operator","male",45,"Urban","Yes",38256,"Single","Yes","Level3","1","2","Yes","Business","Email","No","Yes","36-50","high",1,3,1,3,1,3,3,9,"high","Big family",3
2255,"Ms.","AMEX","Greenskeeper","female",49,"Rural","Yes",23173,"Single","Yes","Level1","0","2","Yes","Business","Phone","Yes","No","36-50","medium",1,2,1,1,1,3,3,6,"med","nuclear family",3
2256,"Mr.","Visa","Bartender helper","male",44,"Urban","Yes",30412,"Single","Yes","Level2","0","2","Yes","Business","Phone","Yes","Yes","36-50","medium",1,2,1,2,1,3,3,7,"high","nuclear family",3
2257,"Ms.","AMEX",NA,"female",46,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","No","0","Email","Yes","No","36-50","0",0,0,0,0,0,0,0,0,"noClue","No Health Insurance",1
2258,"Mrs.","AMEX","Etcher","female",22,"Urban","Yes",26077,"Bundle","No","0","No HI","No HI","No","0","Email","Yes","Yes","<=35","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",2
2261,"Ms.","Visa",NA,"female",21,"Urban","Yes",23538,"Bundle","No","0","No HI","No HI","Yes","Premium","Email","Yes","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
2265,"Mrs.","Visa",NA,"female",21,"Urban","Yes",24736,"Bundle","No","0","No HI","No HI","Yes","Standard","Email","Yes","Yes","<=35","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",2
2266,"Mr.","Visa","Silversmith","male",40,"Rural","Yes",10990,"Single","Yes","Level1","0","2","No","0","Phone","Yes","Yes","36-50","low",1,1,1,1,0,0,2,2,"low","nuclear family",1
2267,"Mrs.","Visa",NA,"female",47,"Rural","Yes",9903,"Single","Yes","Level2","2","2","No","0","SMS","Yes","Yes","36-50","low",1,1,1,2,0,0,2,3,"low","Big family",1
2268,"Ms.","No Card","Theoretical chemist","female",45,"Urban","Yes",37970,"Single","No","0","No HI","No HI","Yes","Premium","Email","No","No","36-50","high",1,3,0,0,1,3,2,6,"med","No Health Insurance",3
2269,"Mr.","No Card","Public housing manager","male",50,"Rural","No",NA,"No MotorInsurance","Yes","Level2","2","2","Yes","Standard","Phone","No","Yes","36-50","0",0,0,1,2,1,2,2,4,"med","Big family",1
2271,"Ms.","Visa",NA,"female",21,"Rural","Yes",5136,"Bundle","No","0","No HI","No HI","Yes","Backpacker","SMS","Yes","No","<=35","low",1,1,0,0,1,1,2,2,"low","No Health Insurance",2
2272,"Mr.","No Card","Broadcast captioner","male",18,"Rural","No",NA,"No MotorInsurance","Yes","Level1","0","0","Yes","Backpacker","Email","No","No","<=35","0",0,0,1,1,1,1,2,2,"low","single",2
2273,"Mrs.","AMEX",NA,"female",45,"Rural","Yes",20724,"Single","Yes","Level1","2","2","Yes","Standard","Phone","Yes","Yes","36-50","medium",1,2,1,1,1,2,3,5,"med","Big family",1
2274,"Mrs.","No Card","Gas pumping station operator","female",21,"Rural","Yes",23725,"Bundle","Yes","Level1","0","0","No","0","Email","No","Yes","<=35","medium",1,2,1,1,0,0,2,3,"low","single",2
2276,"Mr.","AMEX",NA,"male",18,"Urban","Yes",26103,"Bundle","No","0","No HI","No HI","No","0","Email","Yes","No","<=35","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",2
2277,"Mr.","AMEX","Manufacturing optician","male",46,"Urban","Yes",28297,"Single","Yes","Level1","1","3","Yes","Business","Email","Yes","Yes","36-50","medium",1,2,1,1,1,3,3,6,"med","Big family",3
2279,"Mr.","No Card",NA,"male",48,"Urban","Yes",38256,"Single","Yes","Level1","1","2","Yes","Business","Email","No","Yes","36-50","high",1,3,1,1,1,3,3,7,"high","Big family",3
2280,"Mr.","No Card",NA,"male",21,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","No","0","SMS","No","No","<=35","0",0,0,0,0,0,0,0,0,"noClue","No Health Insurance",2
2281,"Ms.","AMEX",NA,"female",18,"Urban","Yes",21997,"Bundle","No","0","No HI","No HI","Yes","Premium","SMS","Yes","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
2282,"Mr.","AMEX","ASE teacher","male",20,"Urban","Yes",5089,"Bundle","No","0","No HI","No HI","Yes","Premium","SMS","Yes","No","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
2283,"Mr.","AMEX","Power lineman","male",78,"Rural","No",NA,"No MotorInsurance","Yes","Level2","1","0","Yes","Standard","Phone","Yes","No",">50","0",0,0,1,2,1,2,2,4,"med","nuclear family",1
2284,"Mrs.","AMEX",NA,"female",44,"Rural","Yes",15829,"Single","No","0","No HI","No HI","No","0","Phone","Yes","Yes","36-50","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",1
2285,"Mrs.","No Card","Agricultural product sorter","female",24,"Rural","Yes",4975,"Bundle","No","0","No HI","No HI","Yes","Premium","SMS","No","Yes","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
2286,"Dr.","No Card",NA,"female",47,"Urban","Yes",24235,"Bundle","Yes","Level3","0","2","Yes","Business","Phone","No","Yes","36-50","medium",1,2,1,3,1,3,3,8,"high","nuclear family",3
2288,"Mr.","AMEX",NA,"male",46,"Rural","Yes",19023,"Single","Yes","Level3","1","2","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,3,0,0,2,5,"med","Big family",1
2289,"Mrs.","Visa","Assistant manager","female",44,"Urban","Yes",19122,"Single","Yes","Level2","1","2","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
2290,"Mr.","Visa","Astronautical engineer","male",41,"Rural","Yes",33488,"Single","Yes","Level2","0","2","No","0","Phone","Yes","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","nuclear family",3
2291,"Mr.","AMEX",NA,"male",20,"Urban","Yes",20893,"Bundle","No","0","No HI","No HI","Yes","Backpacker","SMS","Yes","No","<=35","medium",1,2,0,0,1,1,2,3,"low","No Health Insurance",2
2293,"Mrs.","AMEX",NA,"female",43,"Urban","Yes",38256,"Single","No","0","No HI","No HI","Yes","Standard","Phone","Yes","Yes","36-50","high",1,3,0,0,1,2,2,5,"med","No Health Insurance",3
2294,"Dr.","AMEX","Analytical chemist","female",52,"Urban","Yes",8101,"Single","Yes","Level3","2","2","No","0","Phone","Yes","Yes",">50","low",1,1,1,3,0,0,2,4,"med","Big family",1
2295,"Mr.","No Card","EEO officer","male",43,"Urban","Yes",38256,"Single","Yes","Level2","1","3","Yes","Business","Email","No","Yes","36-50","high",1,3,1,2,1,3,3,8,"high","Big family",3
2297,"Ms.","No Card","Chief operating officer","female",49,"Urban","Yes",31538,"Single","Yes","Level3","1","3","No","0","Email","No","No","36-50","medium",1,2,1,3,0,0,2,5,"med","Big family",3
2300,"Mr.","Visa","Building cleaning worker","male",48,"Urban","Yes",11844,"Bundle","No","0","No HI","No HI","No","0","Phone","Yes","No","36-50","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",1
2301,"Ms.","Visa","Radiologic nurse","female",48,"Rural","Yes",31465,"Single","Yes","Level2","2","2","No","0","Email","Yes","No","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",3
2302,"Mr.","Visa","Chief financial officer","male",42,"Rural","Yes",30473,"Single","Yes","Level2","1","3","Yes","Business","SMS","Yes","Yes","36-50","medium",1,2,1,2,1,3,3,7,"high","Big family",3
2303,"Mr.","Visa","Health care administrator","male",52,"Rural","Yes",12567,"Single","Yes","Level2","1","2","No","0","Phone","Yes","Yes",">50","low",1,1,1,2,0,0,2,3,"low","Big family",1
2304,"Mrs.","AMEX",NA,"female",48,"Urban","Yes",29253,"Single","Yes","Level2","1","2","No","0","Email","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",3
2305,"Mrs.","Visa",NA,"female",47,"Urban","Yes",25686,"Single","Yes","Level2","1","2","No","0","Email","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",3
2308,"Mr.","AMEX","Behavioral disorder counselor","male",48,"Urban","Yes",15290,"Single","Yes","Level2","1","2","No","0","Phone","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
2309,"Ms.","AMEX",NA,"female",24,"Urban","Yes",32025,"Bundle","Yes","Level3","0","0","Yes","Backpacker","Email","Yes","No","<=35","medium",1,2,1,3,1,1,3,6,"med","single",2
2310,"Mrs.","AMEX","Commercial photographer","female",45,"Urban","Yes",32445,"Single","No","0","No HI","No HI","No","0","SMS","Yes","Yes","36-50","high",1,3,0,0,0,0,1,3,"low","No Health Insurance",3
2311,"Mr.","AMEX",NA,"male",45,"Urban","Yes",34171,"Single","Yes","Level3","1","2","No","0","SMS","Yes","Yes","36-50","high",1,3,1,3,0,0,2,6,"med","Big family",3
2312,"Ms.","Visa",NA,"female",21,"Urban","Yes",28773,"Bundle","No","0","No HI","No HI","Yes","Standard","SMS","Yes","No","<=35","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",2
2314,"Mr.","AMEX",NA,"male",71,"Rural","Yes",30455,"Single","Yes","Level2","0","0","Yes","Senior","Email","Yes","No",">50","medium",1,2,1,2,1,2,3,6,"med","single",3
2315,"Ms.","Visa",NA,"female",52,"Rural","Yes",15547,"Single","Yes","Level1","1","2","No","0","Phone","Yes","No",">50","medium",1,2,1,1,0,0,2,3,"low","Big family",1
2316,"Ms.","Visa",NA,"female",47,"Urban","Yes",38010,"Single","Yes","Level2","1","2","Yes","Backpacker","SMS","Yes","No","36-50","high",1,3,1,2,1,1,3,6,"med","Big family",3
2317,"Ms.","AMEX","Passenger rate clerk","female",46,"Urban","Yes",38256,"Single","Yes","Level1","1","2","Yes","Business","Email","Yes","No","36-50","high",1,3,1,1,1,3,3,7,"high","Big family",3
2318,"Ms.","AMEX","Practical nurses","female",48,"Rural","Yes",13369,"Single","Yes","Level2","1","2","No","0","Phone","Yes","No","36-50","low",1,1,1,2,0,0,2,3,"low","Big family",1
2319,"Mrs.","Visa","Pesticide applicator","female",18,"Rural","Yes",5317,"Bundle","No","0","No HI","No HI","Yes","Premium","Email","Yes","Yes","<=35","low",1,1,0,0,1,3,2,4,"med","No Health Insurance",2
2320,"Dr.","AMEX",NA,"male",51,"Rural","Yes",20251,"Bundle","Yes","Level2","2","3","No","0","Phone","Yes","Yes",">50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
2321,"Ms.","AMEX",NA,"female",18,"Urban","Yes",28525,"Bundle","No","0","No HI","No HI","Yes","Premium","Email","Yes","No","<=35","medium",1,2,0,0,1,3,2,5,"med","No Health Insurance",2
2322,"Ms.","Visa",NA,"female",71,"Rural","Yes",24651,"Bundle","No","0","No HI","No HI","Yes","Standard","Phone","Yes","No",">50","medium",1,2,0,0,1,2,2,4,"med","No Health Insurance",3
2324,"Ms.","Visa","Construction millwright","female",68,"Rural","No",NA,"No MotorInsurance","Yes","Level3","1","0","Yes","Standard","Phone","Yes","No",">50","0",0,0,1,3,1,2,2,5,"med","nuclear family",1
2325,"Mr.","AMEX","Industrial millwright","male",46,"Urban","Yes",29994,"Single","Yes","Level2","1","2","No","0","SMS","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",3
2326,"Mr.","Visa",NA,"male",48,"Urban","Yes",37581,"Single","Yes","Level2","0","2","No","0","Phone","Yes","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","nuclear family",3
2327,"Mrs.","AMEX","Telephone installer","female",46,"Rural","Yes",13884,"Single","Yes","Level1","1","2","No","0","Phone","Yes","Yes","36-50","low",1,1,1,1,0,0,2,2,"low","Big family",1
2328,"Mr.","AMEX","Construction mechanic","male",49,"Urban","Yes",30050,"Single","Yes","Level2","1","3","No","0","Email","Yes","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",3
2330,"Dr.","Visa","Electronic transcriber","female",45,"Rural","Yes",31480,"Bundle","Yes","Level1","2","3","No","0","Email","Yes","Yes","36-50","medium",1,2,1,1,0,0,2,3,"low","Big family",3
2331,"Mr.","Visa",NA,"male",48,"Urban","Yes",36251,"Single","Yes","Level2","1","2","Yes","Business","Email","Yes","Yes","36-50","high",1,3,1,2,1,3,3,8,"high","Big family",3
2332,"Ms.","Visa","Photographic processing machine operator","female",18,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Standard","SMS","Yes","No","<=35","0",0,0,0,0,1,2,1,2,"low","No Health Insurance",2
2333,"Mr.","AMEX",NA,"male",45,"Urban","Yes",19560,"Single","Yes","Level1","0","2","No","0","Email","Yes","Yes","36-50","medium",1,2,1,1,0,0,2,3,"low","nuclear family",1
2334,"Ms.","Visa","Credentials specialist","female",19,"Urban","Yes",5131,"Bundle","No","0","No HI","No HI","No","0","SMS","Yes","No","<=35","low",1,1,0,0,0,0,1,1,"low","No Health Insurance",2
2336,"Mr.","No Card","Federal Bureau of Investigation agent","male",50,"Rural","Yes",19152,"Single","Yes","Level2","1","3","No","0","Phone","No","Yes","36-50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
2337,"Mr.","Visa",NA,"male",51,"Urban","Yes",13044,"Single","Yes","Level1","1","2","No","0","Phone","Yes","Yes",">50","low",1,1,1,1,0,0,2,2,"low","Big family",1
2340,"Mrs.","AMEX","Multiple machine tool operator","female",43,"Urban","Yes",32883,"Bundle","Yes","Level2","2","3","No","0","Email","Yes","Yes","36-50","high",1,3,1,2,0,0,2,5,"med","Big family",3
2342,"Mrs.","AMEX","Financial consultant","female",69,"Rural","Yes",23722,"Single","Yes","Level2","1","0","No","0","Phone","Yes","Yes",">50","medium",1,2,1,2,0,0,2,4,"med","nuclear family",3
2343,"Mr.","Visa",NA,"male",21,"Urban","Yes",24011,"Bundle","No","0","No HI","No HI","No","0","Email","Yes","No","<=35","medium",1,2,0,0,0,0,1,2,"low","No Health Insurance",2
2344,"Mr.","No Card",NA,"male",55,"Urban","No",NA,"No MotorInsurance","No","0","No HI","No HI","Yes","Business","Phone","No","No",">50","0",0,0,0,0,1,3,1,3,"low","No Health Insurance",1
2345,"Mrs.","AMEX","Fire inspector","female",51,"Rural","Yes",16897,"Single","Yes","Level2","2","3","No","0","Phone","Yes","Yes",">50","medium",1,2,1,2,0,0,2,4,"med","Big family",1
