CustomerID,Title,CreditCardType,Occupation,Gender,Age,Location,MotorInsurance,MotorValue,MotorType,HealthInsurance,HealthType,HealthDependentsAdults,HealthDependentsKids,TravelInsurance,TravelType,CardHolder,Married,AgeBuckets,MotorValueBuckets,MotorFlag,MotorLevel,HealthFlag,HealthLevel,TravelFlag,TravelLevel,Instances,customerValue,SalaryIndicator,FamilyIndicator,cluster,PrefChannel,Group
3061,Ms.,Visa,NA,female,49,Urban,Yes,12884,Single,Yes,Level1,1,3,No,0,Yes,No,36-50,low,1,1,1,1,0,0,2,2,low,Big family,Ready Rurals,Phone,test
3062,Mr.,AMEX,NA,male,46,Rural,Yes,29187,Single,Yes,Level2,0,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Ready Rurals,Phone,test
3067,Mrs.,Visa,NA,female,21,Rural,Yes,28967,Single,Yes,Level3,1,0,Yes,Backpacker,Yes,Yes,<=35,medium,1,2,1,3,1,1,3,6,med,nuclear family,Millineum Potentials,Email,test
3070,Mr.,Visa,NA,male,18,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Millineum Potentials,SMS,test
3071,Dr.,AMEX,Health physicist,female,18,Urban,No,NA,No MotorInsurance,Yes,Level1,0,0,Yes,Premium,Yes,No,<=35,0,0,0,1,1,1,3,2,4,med,single,Millineum Potentials,Email,test
3076,Ms.,AMEX,NA,female,67,Urban,Yes,35605,Bundle,Yes,Level2,1,0,Yes,Premium,Yes,No,>50,high,1,3,1,2,1,3,3,8,high,nuclear family,Titan Customers,Phone,test
3079,Ms.,Visa,Engineer,female,42,Urban,Yes,32584,Single,Yes,Level2,1,2,No,0,Yes,No,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
3083,Mrs.,AMEX,NA,female,48,Urban,Yes,38180.4,Single,Yes,Level2,1,3,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
3085,Mr.,No Card,NA,male,49,Rural,Yes,15066,Single,No,0,No HI,No HI,No,0,No,No,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
3087,Mrs.,Visa,NA,female,49,Rural,Yes,12195,Single,No,0,No HI,No HI,No,0,Yes,Yes,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
3103,Mr.,AMEX,Homeowner association manager,male,23,Rural,Yes,31474,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
3125,Mr.,No Card,Gaming supervisor,male,48,Urban,Yes,38029,Single,Yes,Level3,1,2,No,0,No,Yes,36-50,high,1,3,1,3,0,0,2,6,med,Big family,Titan Customers,Email,test
3132,Ms.,AMEX,Training consultant,female,54,Rural,Yes,16278,Single,Yes,Level2,0,2,No,0,Yes,No,>50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Ready Rurals,Phone,test
3133,Mr.,AMEX,Power dispatcher,male,51,Urban,Yes,38180.4,Single,Yes,Level3,1,3,Yes,Premium,Yes,Yes,>50,high,1,3,1,3,1,3,3,9,high,Big family,Titan Customers,Email,test
3141,Ms.,AMEX,Policy analyst,female,66,Rural,Yes,20714,Single,No,0,No HI,No HI,Yes,Senior,Yes,No,>50,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Titan Customers,Phone,test
3143,Mrs.,Visa,Cutter,female,18,Urban,Yes,26111,Bundle,Yes,Level1,1,0,Yes,Backpacker,Yes,Yes,<=35,medium,1,2,1,1,1,1,3,4,med,nuclear family,Millineum Potentials,Email,test
3144,Mrs.,AMEX,NA,female,54,Rural,Yes,12013,Single,Yes,Level2,2,2,No,0,Yes,Yes,>50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3150,Mr.,AMEX,Aerobics instructor,male,46,Rural,No,NA,No MotorInsurance,Yes,Level2,0,2,No,0,Yes,Yes,36-50,0,0,0,1,2,0,0,1,2,low,nuclear family,Ready Rurals,Phone,test
3160,Mrs.,AMEX,Camera repairer,female,47,Rural,Yes,28923,Single,Yes,Level1,1,3,No,0,Yes,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3164,Ms.,Visa,NA,female,67,Rural,Yes,25709,Single,Yes,Level3,1,0,Yes,Standard,Yes,No,>50,medium,1,2,1,3,1,2,3,7,high,nuclear family,Titan Customers,Phone,test
3177,Ms.,Visa,NA,female,21,Urban,Yes,5051,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
3179,Mrs.,No Card,NA,female,45,Urban,Yes,33850,Single,No,0,No HI,No HI,Yes,Business,No,Yes,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
3185,Mr.,AMEX,Fence erector,male,52,Urban,Yes,33315,Single,Yes,Level2,1,2,No,0,Yes,Yes,>50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
3191,Mr.,AMEX,NA,male,24,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
3196,Ms.,Visa,NA,female,48,Urban,Yes,32598,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,high,1,3,0,0,0,0,1,3,low,No Health Insurance,Titan Customers,Email,test
3200,Mr.,No Card,Hand typesetter,male,45,Urban,Yes,25816,Single,Yes,Level3,1,2,Yes,Business,No,Yes,36-50,medium,1,2,1,3,1,3,3,8,high,Big family,Titan Customers,Email,test
3213,Mr.,AMEX,NA,male,21,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
3223,Mr.,AMEX,Groundskeeping worker,male,46,Rural,Yes,17998,Single,Yes,Level1,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3227,Dr.,Visa,Finisher,male,53,Urban,Yes,31439,Single,Yes,Level2,1,2,Yes,Business,Yes,Yes,>50,medium,1,2,1,2,1,3,3,7,high,Big family,Titan Customers,Email,test
3229,Mr.,Visa,Window clerk,male,50,Rural,Yes,14407,Single,Yes,Level1,0,3,No,0,Yes,Yes,36-50,low,1,1,1,1,0,0,2,2,low,Big family,Ready Rurals,Phone,test
3230,Ms.,No Card,Exercise instructor,female,46,Rural,Yes,11240,Single,Yes,Level2,2,3,No,0,No,No,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3236,Ms.,AMEX,NA,female,51,Rural,Yes,17227,Single,Yes,Level1,0,2,Yes,Standard,Yes,No,>50,medium,1,2,1,1,1,2,3,5,med,nuclear family,Ready Rurals,Phone,test
3237,Mrs.,AMEX,Excavating operator,female,45,Urban,Yes,37720,Single,Yes,Level1,1,2,Yes,Premium,Yes,Yes,36-50,high,1,3,1,1,1,3,3,7,high,Big family,Titan Customers,Email,test
3242,Mrs.,No Card,Image designer,female,23,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Backpacker,No,Yes,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
3244,Mr.,Visa,News photographer,male,42,Urban,Yes,36784,Bundle,Yes,Level2,1,2,Yes,Standard,Yes,Yes,36-50,high,1,3,1,2,1,2,3,7,high,Big family,Titan Customers,Email,test
3247,Mr.,Visa,Environmental meteorologist,male,26,Rural,Yes,31693,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
3248,Mr.,No Card,NA,male,21,Urban,Yes,24304,Bundle,Yes,Level1,0,0,Yes,Premium,No,No,<=35,medium,1,2,1,1,1,3,3,6,med,single,Millineum Potentials,Email,test
3251,Mr.,AMEX,Engineering technician,male,52,Urban,Yes,20820,Single,No,0,No HI,No HI,Yes,Standard,Yes,No,>50,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Titan Customers,Email,test
3272,Ms.,Visa,Psychiatric nurse,female,49,Urban,Yes,33685,Single,No,0,No HI,No HI,Yes,Standard,Yes,No,36-50,high,1,3,0,0,1,2,2,5,med,No Health Insurance,Titan Customers,Email,test
3273,Ms.,No Card,Control and valve repairer,female,18,Urban,Yes,26689,Bundle,Yes,Level1,0,0,No,0,No,No,<=35,medium,1,2,1,1,0,0,2,3,low,single,Millineum Potentials,Email,test
3277,Mr.,AMEX,Publicity writer,male,50,Urban,Yes,11064,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3280,Mr.,No Card,Creative writer,male,44,Urban,Yes,33737,Single,Yes,Level2,1,2,No,0,No,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
3282,Ms.,AMEX,Animal control worker,female,18,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
3286,Ms.,No Card,NA,female,21,Rural,Yes,27894,Bundle,Yes,Level2,0,0,No,0,No,No,<=35,medium,1,2,1,2,0,0,2,4,med,single,Millineum Potentials,Email,test
3299,Mr.,Visa,Water conservationist,male,50,Urban,Yes,11346,Single,Yes,Level2,2,2,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3304,Mr.,Visa,Press operator,male,22,Urban,Yes,27913,Bundle,Yes,Level1,1,0,No,0,Yes,No,<=35,medium,1,2,1,1,0,0,2,3,low,nuclear family,Millineum Potentials,Email,test
3305,Mrs.,AMEX,Record center clerk,female,40,Urban,Yes,30797,Single,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,36-50,medium,1,2,0,0,1,1,2,3,low,No Health Insurance,Titan Customers,Email,test
3311,Mr.,No Card,Private accountant,male,47,Rural,Yes,14507,Single,Yes,Level2,1,3,Yes,Business,No,Yes,36-50,low,1,1,1,2,1,3,3,6,med,Big family,Ready Rurals,Phone,test
3314,Mr.,No Card,Medicinal chemist,male,50,Urban,Yes,17878,Single,Yes,Level2,0,2,No,0,No,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Titan Customers,Email,test
3320,Mr.,AMEX,Activity specialist,male,21,Urban,Yes,25449,Bundle,Yes,Level1,0,0,No,0,Yes,No,<=35,medium,1,2,1,1,0,0,2,3,low,single,Millineum Potentials,Email,test
3336,Mrs.,Visa,Employment assistant,female,43,Urban,No,NA,No MotorInsurance,Yes,Level2,1,3,No,0,Yes,Yes,36-50,0,0,0,1,2,0,0,1,2,low,Big family,Ready Rurals,Email,test
3340,Mrs.,AMEX,Principal,female,48,Urban,Yes,32560,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
3346,Mr.,No Card,NA,male,67,Urban,Yes,32602,Single,Yes,Level2,1,0,Yes,Senior,No,No,>50,high,1,3,1,2,1,2,3,7,high,nuclear family,Titan Customers,Phone,test
3351,Mr.,Visa,NA,male,44,Urban,Yes,34328,Single,Yes,Level1,2,2,Yes,Business,Yes,Yes,36-50,high,1,3,1,1,1,3,3,7,high,Big family,Titan Customers,Email,test
3355,Mr.,Visa,Exterminator,male,47,Rural,Yes,20418,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
3364,Ms.,No Card,Criminal investigator,female,48,Rural,Yes,15896,Single,Yes,Level1,1,2,No,0,No,No,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3372,Ms.,Visa,NA,female,49,Urban,Yes,38180.4,Single,Yes,Level3,0,2,Yes,Premium,Yes,No,36-50,high,1,3,1,3,1,3,3,9,high,nuclear family,Titan Customers,Email,test
3376,Mr.,No Card,NA,male,50,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,No,No,36-50,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Ready Rurals,Phone,test
3379,Mrs.,Visa,NA,female,18,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,<=35,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
3381,Mrs.,Visa,Gaming machine repairer,female,54,Rural,Yes,16297,Single,Yes,Level3,1,3,No,0,Yes,Yes,>50,medium,1,2,1,3,0,0,2,5,med,Big family,Ready Rurals,Phone,test
3391,Ms.,Visa,NA,female,52,Urban,Yes,33169,Single,Yes,Level2,1,3,Yes,Business,Yes,No,>50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
3393,Mr.,No Card,NA,male,44,Rural,No,NA,No MotorInsurance,Yes,Level3,0,2,No,0,No,Yes,36-50,0,0,0,1,3,0,0,1,3,low,nuclear family,Ready Rurals,Phone,test
3399,Mr.,AMEX,Fish trimmer,male,45,Urban,Yes,27918,Single,No,0,No HI,No HI,Yes,Standard,Yes,No,36-50,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Titan Customers,Email,test
3401,Mr.,Visa,NA,male,20,Urban,Yes,30019,Bundle,Yes,Level2,0,0,Yes,Business,Yes,No,<=35,medium,1,2,1,2,1,3,3,7,high,single,Millineum Potentials,Email,test
3405,Mr.,Visa,Bill and account collector,male,47,Urban,Yes,15035,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3406,Mr.,Visa,Orthotist,male,69,Rural,Yes,22983,Single,Yes,Level1,2,0,Yes,Standard,Yes,No,>50,medium,1,2,1,1,1,2,3,5,med,nuclear family,Titan Customers,Phone,test
3408,Mrs.,No Card,NA,female,49,Rural,Yes,13244,Single,Yes,Level1,0,3,Yes,Business,No,Yes,36-50,low,1,1,1,1,1,3,3,5,med,Big family,Ready Rurals,Phone,test
3409,Mr.,AMEX,Broadcast and sound engineering technician,male,46,Urban,Yes,30701,Single,Yes,Level3,1,3,No,0,Yes,Yes,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Titan Customers,Email,test
3410,Mrs.,AMEX,Biostatistician,female,46,Urban,Yes,32131,Single,Yes,Level3,2,3,No,0,Yes,Yes,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Titan Customers,Email,test
3414,Mr.,Visa,NA,male,46,Rural,Yes,19440,Single,Yes,Level2,1,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
3421,Ms.,AMEX,Computer typesetter,female,20,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Millineum Potentials,SMS,test
3426,Mrs.,AMEX,NA,female,47,Rural,Yes,15356,Single,Yes,Level1,1,2,Yes,Business,Yes,Yes,36-50,medium,1,2,1,1,1,3,3,6,med,Big family,Titan Customers,Email,test
3429,Ms.,Visa,Public health dietitian,female,48,Urban,No,NA,No MotorInsurance,Yes,Level2,2,3,No,0,Yes,No,36-50,0,0,0,1,2,0,0,1,2,low,Big family,Ready Rurals,Phone,test
3441,Mr.,Visa,Marine,male,51,Rural,Yes,29957,Single,Yes,Level2,0,3,Yes,Business,Yes,Yes,>50,medium,1,2,1,2,1,3,3,7,high,Big family,Titan Customers,Email,test
3451,Ms.,AMEX,NA,female,53,Rural,Yes,8439,Single,Yes,Level2,2,3,Yes,Business,Yes,No,>50,low,1,1,1,2,1,3,3,6,med,Big family,Ready Rurals,Phone,test
3452,Ms.,Visa,Aircraft and avionics service technician,female,52,Urban,Yes,32467,Single,Yes,Level2,2,2,Yes,Business,Yes,No,>50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
3459,Mrs.,AMEX,NA,female,50,Rural,Yes,19308,Single,Yes,Level2,1,2,Yes,Standard,Yes,Yes,36-50,medium,1,2,1,2,1,2,3,6,med,Big family,Ready Rurals,Phone,test
3466,Mrs.,Visa,Landscape contractor,female,21,Urban,No,NA,No MotorInsurance,Yes,Level1,0,0,Yes,Business,Yes,Yes,<=35,0,0,0,1,1,1,3,2,4,med,single,Millineum Potentials,Email,test
3473,Mr.,AMEX,NA,male,48,Rural,Yes,17331,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
3474,Mr.,AMEX,NA,male,54,Rural,Yes,19719,Single,Yes,Level2,1,3,Yes,Standard,Yes,Yes,>50,medium,1,2,1,2,1,2,3,6,med,Big family,Ready Rurals,Phone,test
3475,Mr.,Visa,Interviewer,male,47,Urban,Yes,35923,Single,Yes,Level1,1,2,Yes,Business,Yes,Yes,36-50,high,1,3,1,1,1,3,3,7,high,Big family,Titan Customers,Email,test
3479,Mrs.,AMEX,Purchasing clerk,female,20,Urban,Yes,5424,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
3489,Mr.,No Card,Epidemiologist,male,20,Urban,Yes,26646,Bundle,Yes,Level1,0,0,Yes,Premium,No,No,<=35,medium,1,2,1,1,1,3,3,6,med,single,Millineum Potentials,Email,test
3499,Mr.,AMEX,Rigging chaser,male,41,Urban,Yes,21027,Single,Yes,Level2,0,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Titan Customers,Email,test
3502,Mr.,Visa,Brake repairer,male,21,Rural,Yes,18234,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
3510,Mr.,AMEX,Log debarker,male,21,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
3513,Mr.,AMEX,Upholsterer,male,22,Urban,Yes,25267,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
3516,Mr.,Visa,Teacher aide,male,50,Urban,No,NA,No MotorInsurance,Yes,Level3,1,2,Yes,Standard,Yes,Yes,36-50,0,0,0,1,3,1,2,2,5,med,Big family,Ready Rurals,Phone,test
3517,Mrs.,No Card,NA,female,54,Rural,No,NA,No MotorInsurance,Yes,Level1,1,3,No,0,No,Yes,>50,0,0,0,1,1,0,0,1,1,low,Big family,Ready Rurals,Phone,test
3528,Mr.,AMEX,Rock splitter,male,53,Rural,Yes,17567,Single,No,0,No HI,No HI,Yes,Business,Yes,No,>50,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Titan Customers,Phone,test
3531,Mr.,Visa,Ornamental ironworker,male,52,Rural,Yes,12785,Single,Yes,Level2,2,3,No,0,Yes,Yes,>50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3541,Mr.,AMEX,NA,male,18,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
3546,Mr.,Visa,NA,male,69,Urban,Yes,27282,Bundle,Yes,Level3,1,0,Yes,Senior,Yes,No,>50,medium,1,2,1,3,1,2,3,7,high,nuclear family,Titan Customers,Phone,test
3547,Ms.,Visa,NA,female,22,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
3548,Mrs.,Visa,Tour bus driver,female,46,Urban,Yes,34544,Single,Yes,Level3,0,2,Yes,Standard,Yes,Yes,36-50,high,1,3,1,3,1,2,3,8,high,nuclear family,Titan Customers,Email,test
3551,Ms.,Visa,Knitting machine operator,female,43,Urban,Yes,32810,Single,Yes,Level2,1,2,Yes,Standard,Yes,No,36-50,high,1,3,1,2,1,2,3,7,high,Big family,Titan Customers,Email,test
3553,Mr.,No Card,Machine offbearer,male,66,Rural,Yes,21522,Single,Yes,Level2,0,0,Yes,Senior,No,No,>50,medium,1,2,1,2,1,2,3,6,med,single,Titan Customers,Phone,test
3562,Mr.,No Card,Professional scout,male,46,Urban,Yes,37196,Single,Yes,Level2,1,2,Yes,Business,No,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
3565,Mr.,Visa,Executive secretary,male,20,Rural,Yes,21880,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,medium,1,2,0,0,1,1,2,3,low,No Health Insurance,Millineum Potentials,Email,test
3571,Mr.,No Card,Florist,male,24,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,No,No,<=35,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
3572,Mr.,AMEX,Public works inspector,male,46,Rural,Yes,15938,Single,Yes,Level2,0,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Ready Rurals,Phone,test
3574,Mr.,Visa,Clinical laboratory technician,male,18,Urban,Yes,5005.8,Single,No,0,No HI,No HI,Yes,Standard,Yes,No,<=35,low,1,1,0,0,1,2,2,3,low,No Health Insurance,Millineum Potentials,SMS,test
3575,Ms.,AMEX,NA,female,23,Rural,Yes,28476,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Millineum Potentials,Email,test
3578,Mrs.,AMEX,NA,female,72,Rural,No,NA,No MotorInsurance,Yes,Level2,0,0,No,0,Yes,Yes,>50,0,0,0,1,2,0,0,1,2,low,single,Ready Rurals,Phone,test
3580,Dr.,No Card,Realtor,male,46,Urban,Yes,37352,Single,Yes,Level1,1,3,No,0,No,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
3588,Mr.,Visa,NA,male,44,Rural,Yes,18584,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
3594,Mr.,AMEX,Heat treating equipment setter,male,46,Urban,Yes,28796,Single,Yes,Level3,1,3,No,0,Yes,Yes,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Titan Customers,Email,test
3598,Mr.,Visa,Data entry clerk,male,51,Urban,Yes,30276,Single,Yes,Level2,1,2,No,0,Yes,Yes,>50,medium,1,2,1,2,0,0,2,4,med,Big family,Titan Customers,Email,test
3599,Mrs.,No Card,Loss prevention agent,female,47,Rural,Yes,15333,Bundle,Yes,Level2,0,2,Yes,Standard,No,Yes,36-50,medium,1,2,1,2,1,2,3,6,med,nuclear family,Ready Rurals,Phone,test
3601,Ms.,Visa,Shoe machine tender,female,21,Urban,Yes,5288,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
3602,Ms.,No Card,NA,female,22,Urban,Yes,5005.8,Single,No,0,No HI,No HI,Yes,Backpacker,No,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
3610,Mr.,No Card,Podiatrist,male,20,Urban,Yes,21102,Bundle,No,0,No HI,No HI,Yes,Standard,No,No,<=35,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Millineum Potentials,Email,test
3619,Ms.,Visa,Desktop publisher,female,44,Urban,No,NA,No MotorInsurance,Yes,Level3,1,2,Yes,Backpacker,Yes,No,36-50,0,0,0,1,3,1,1,2,4,med,Big family,Ready Rurals,Email,test
3628,Mr.,AMEX,Concierge,male,45,Urban,Yes,17355,Single,Yes,Level1,0,2,No,0,Yes,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,nuclear family,Titan Customers,Email,test
3630,Mr.,AMEX,Extruding forming pressing and compacting machine setter,male,41,Rural,Yes,12995,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
3631,Mr.,Visa,Sawing machine operator,male,47,Urban,Yes,33165,Single,No,0,No HI,No HI,Yes,Business,Yes,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
3651,Mrs.,AMEX,Welding worker,female,20,Urban,No,NA,No MotorInsurance,Yes,Level2,1,0,Yes,Business,Yes,Yes,<=35,0,0,0,1,2,1,3,2,5,med,nuclear family,Millineum Potentials,Email,test
3654,Mrs.,AMEX,Support clerk,female,50,Urban,Yes,15046,Single,Yes,Level1,1,2,No,0,Yes,Yes,36-50,low,1,1,1,1,0,0,2,2,low,Big family,Ready Rurals,Phone,test
3658,Mr.,AMEX,Administrator,male,49,Urban,Yes,38180.4,Single,Yes,Level1,0,2,Yes,Business,Yes,Yes,36-50,high,1,3,1,1,1,3,3,7,high,nuclear family,Titan Customers,Email,test
3663,Mrs.,Visa,NA,female,48,Urban,Yes,33848,Single,Yes,Level1,1,3,Yes,Backpacker,Yes,Yes,36-50,high,1,3,1,1,1,1,3,5,med,Big family,Titan Customers,Email,test
3666,Mr.,Visa,NA,male,45,Urban,Yes,34316,Single,Yes,Level1,1,2,No,0,Yes,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
3674,Mrs.,AMEX,Biostatistician,female,25,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,<=35,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
3676,Mrs.,AMEX,Usher,female,44,Urban,Yes,29660,Single,No,0,No HI,No HI,No,0,Yes,Yes,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Titan Customers,Email,test
3682,Mr.,Visa,NA,male,23,Urban,Yes,5072,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
3684,Mr.,AMEX,Sampler,male,45,Rural,Yes,36399,Single,Yes,Level2,1,3,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
3689,Mrs.,Visa,NA,female,20,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
3701,Ms.,Visa,Weigher,female,66,Rural,Yes,33180,Single,Yes,Level3,0,0,Yes,Senior,Yes,No,>50,high,1,3,1,3,1,2,3,8,high,single,Titan Customers,Phone,test
3702,Mrs.,AMEX,Simultaneous interpreter,female,20,Urban,Yes,26228,Single,Yes,Level2,0,0,Yes,Business,Yes,Yes,<=35,medium,1,2,1,2,1,3,3,7,high,single,Millineum Potentials,Email,test
3705,Ms.,AMEX,Office administrator,female,19,Urban,Yes,5210,Bundle,No,0,No HI,No HI,Yes,Standard,Yes,No,<=35,low,1,1,0,0,1,2,2,3,low,No Health Insurance,Millineum Potentials,SMS,test
3710,Mr.,Visa,Food science technician,male,54,Rural,Yes,12277,Single,Yes,Level2,0,2,No,0,Yes,Yes,>50,low,1,1,1,2,0,0,2,3,low,nuclear family,Ready Rurals,Phone,test
